order_id,customer_id,order_date
ORD501269,CUST0216,2025-10-12
ORD503110,CUST0075,2025-10-12
ORD501025,CUST0034,2025-10-13
ORD501880,CUST0081,2025-10-13
ORD502282,CUST0183,2025-10-13
ORD502724,CUST0179,2025-10-13
ORD502961,CUST0024,2025-10-13
ORD501030,CUST0108,2025-10-14
ORD501054,CUST0246,2025-10-14
ORD502611,CUST0202,2025-10-15
ORD501568,CUST0220,2025-10-16
ORD503056,CUST0055,2025-10-16
ORD503146,CUST0045,2025-10-16
ORD500980,CUST0042,2025-10-17
ORD500988,CUST0013,2025-10-17
ORD501320,CUST0009,2025-10-17
ORD501779,CUST0067,2025-10-17
ORD502358,CUST0204,2025-10-17
ORD500923,CUST0088,2025-10-18
ORD501318,CUST0219,2025-10-18
ORD501668,CUST0220,2025-10-18
ORD501730,CUST0048,2025-10-18
ORD501869,CUST0222,2025-10-18
ORD503239,CUST0151,2025-10-18
ORD501257,CUST0006,2025-10-19
ORD503399,CUST0198,2025-10-20
ORD503035,CUST0231,2025-10-21
ORD500027,CUST0115,2025-10-22
ORD502382,CUST0251,2025-10-22
ORD502668,CUST0123,2025-10-22
ORD502948,CUST0255,2025-10-22
ORD502199,CUST0054,2025-10-23
ORD502935,CUST0111,2025-10-23
ORD502017,CUST0235,2025-10-24
ORD502568,CUST0059,2025-10-24
ORD503747,CUST0192,2025-10-24
ORD502428,CUST0146,2025-10-25
ORD503105,CUST0194,2025-10-25
ORD501414,CUST0071,2025-10-26
ORD500092,CUST0228,2025-10-27
ORD500376,CUST0204,2025-10-27
ORD500834,CUST0220,2025-10-27
ORD501664,CUST0179,2025-10-27
ORD502479,CUST0163,2025-10-27
ORD502818,CUST0220,2025-10-27
ORD503067,CUST0168,2025-10-27
ORD503301,CUST0066,2025-10-27
ORD503745,CUST0145,2025-10-27
ORD500097,CUST0208,2025-10-28
ORD500174,CUST0216,2025-10-28
ORD500265,CUST0227,2025-10-28
ORD501386,CUST0201,2025-10-28
ORD502695,CUST0029,2025-10-28
ORD503669,CUST0130,2025-10-28
ORD503783,CUST0246,2025-10-29
ORD500951,CUST0126,2025-10-30
ORD500472,CUST0007,2025-10-31
ORD503170,CUST0239,2025-10-31
ORD503367,CUST0133,2025-10-31
ORD500301,CUST0060,2025-11-01
ORD500764,CUST0214,2025-11-01
ORD500943,CUST0223,2025-11-01
ORD501165,CUST0144,2025-11-01
ORD503368,CUST0003,2025-11-01
ORD503776,CUST0228,2025-11-01
ORD500761,CUST0021,2025-11-02
ORD501240,CUST0245,2025-11-02
ORD501941,CUST0215,2025-11-02
ORD503584,CUST0049,2025-11-02
ORD500268,CUST0209,2025-11-03
ORD501116,CUST0244,2025-11-03
ORD500501,CUST0114,2025-11-04
ORD500699,CUST0165,2025-11-04
ORD502353,CUST0012,2025-11-04
ORD502458,CUST0144,2025-11-04
ORD501458,CUST0007,2025-11-05
ORD501685,CUST0149,2025-11-05
ORD503285,CUST0237,2025-11-05
ORD503358,CUST0153,2025-11-05
ORD500318,CUST0049,2025-11-06
ORD501793,CUST0039,2025-11-06
ORD503376,CUST0216,2025-11-06
ORD501278,CUST0174,2025-11-07
ORD500110,CUST0145,2025-11-08
ORD500476,CUST0218,2025-11-08
ORD500782,CUST0124,2025-11-08
ORD500799,CUST0076,2025-11-08
ORD500672,CUST0004,2025-11-09
ORD500754,CUST0220,2025-11-09
ORD500658,CUST0188,2025-11-10
ORD500001,CUST0049,2025-11-11
ORD501858,CUST0217,2025-11-11
ORD502076,CUST0133,2025-11-11
ORD503054,CUST0246,2025-11-11
ORD500546,CUST0076,2025-11-12
ORD500293,CUST0026,2025-11-13
ORD501764,CUST0153,2025-11-13
ORD502879,CUST0193,2025-11-13
ORD500946,CUST0221,2025-11-14
ORD500118,CUST0073,2025-11-15
ORD503288,CUST0216,2025-11-15
ORD501984,CUST0071,2025-11-16
ORD502327,CUST0023,2025-11-16
ORD502555,CUST0092,2025-11-16
ORD502388,CUST0215,2025-11-19
ORD502932,CUST0131,2025-11-19
ORD503677,CUST0017,2025-11-19
ORD502324,CUST0252,2025-11-21
ORD503621,CUST0200,2025-11-21
ORD501953,CUST0212,2025-11-22
ORD502934,CUST0069,2025-11-22
ORD503236,CUST0020,2025-11-22
ORD500495,CUST0188,2025-11-23
ORD503523,CUST0158,2025-11-23
ORD503676,CUST0186,2025-11-23
ORD500804,CUST0199,2025-11-24
ORD502157,CUST0150,2025-11-24
ORD502268,CUST0066,2025-11-24
ORD501944,CUST0091,2025-11-25
ORD502867,CUST0028,2025-11-25
ORD502143,CUST0230,2025-11-26
ORD500610,CUST0208,2025-11-28
ORD502009,CUST0172,2025-11-28
ORD500993,CUST0072,2025-11-29
ORD503147,CUST0057,2025-11-29
ORD502854,CUST0179,2025-11-30
ORD503037,CUST0068,2025-11-30
ORD500785,CUST0124,2025-12-01
ORD501933,CUST0151,2025-12-01
ORD503805,CUST0035,2025-12-02
ORD501783,CUST0008,2025-12-03
ORD503557,CUST0101,2025-12-03
ORD502252,CUST0078,2025-12-04
ORD502973,CUST0016,2025-12-04
ORD503061,CUST0016,2025-12-04
ORD502226,CUST0139,2025-12-05
ORD502518,CUST0226,2025-12-06
ORD503112,CUST0175,2025-12-06
ORD502831,CUST0018,2025-12-07
ORD500532,CUST0140,2025-12-09
ORD501432,CUST0050,2025-12-09
ORD503317,CUST0253,2025-12-09
ORD502116,CUST0018,2025-12-10
ORD501229,CUST0165,2025-12-12
ORD501859,CUST0013,2025-12-12
ORD503232,CUST0252,2025-12-12
ORD500227,CUST0099,2025-12-14
ORD501723,CUST0150,2025-12-14
ORD500124,CUST0168,2025-12-16
ORD500066,CUST0207,2025-12-19
ORD502968,CUST0105,2025-12-19
ORD502617,CUST0006,2025-12-20
ORD500109,CUST0254,2025-12-23
ORD503675,CUST0038,2025-12-26
